tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
2224.00;183370113#2_0;41.05;8.81;1927.00;0.60;-155472436#1_0;5.10;0.00;tripinfo_2670;297.00;2670;0;3566.32;1.07;0.00;38.65;DEFAULT_VEHTYPE;;0;0.00
2225.00;410939625_1;72.52;13.93;1954.00;0.40;-290172305#0_0;5.10;0.00;tripinfo_2705;271.00;2705;0;3081.98;1.08;0.00;28.28;DEFAULT_VEHTYPE;;0;0.00
2225.00;-150275984#4_0;31.88;8.00;2041.00;0.88;4318242#0_0;5.10;0.00;tripinfo_2821;184.00;2821;0;1290.31;0.99;0.00;25.47;DEFAULT_VEHTYPE;;0;0.00
2225.00;-14858868_0;74.65;8.57;2083.00;0.28;1263793723_0;5.10;0.00;tripinfo_2876;142.00;2876;0;1251.13;1.05;0.00;22.04;DEFAULT_VEHTYPE;;0;0.00
2226.00;-231940830#3_0;170.11;4.91;1553.00;0.68;47461591#1_0;5.10;0.00;tripinfo_2156;673.00;2156;1;4669.83;1.09;0.00;191.58;DEFAULT_VEHTYPE;;7;57.00
2227.00;856293282_0;0.20;16.04;2126.00;3.16;220137286#2_0;5.10;0.00;tripinfo_2922;101.00;2922;0;793.60;1.20;0.00;26.51;DEFAULT_VEHTYPE;;1;4.00
2228.00;1066431524#0_0;184.93;13.29;1561.00;0.20;27882429#0_0;5.10;0.00;tripinfo_2165;667.00;2165;0;2016.19;0.97;0.00;481.69;DEFAULT_VEHTYPE;;7;429.00
2228.00;40493418_0;86.95;8.67;2119.00;0.48;1298952887_0;5.10;0.00;tripinfo_2916;109.00;2916;0;822.49;1.07;0.00;11.66;DEFAULT_VEHTYPE;;0;0.00
2230.00;-8140196_0;72.99;8.19;1876.00;1.96;180022161#0_0;5.10;0.00;tripinfo_2582;354.00;2582;0;3826.56;1.10;0.00;66.89;DEFAULT_VEHTYPE;;1;1.00
2231.00;302657565#0_0;212.13;8.00;1899.00;0.00;13853658_0;5.10;0.00;tripinfo_2625;332.00;2625;0;3768.49;1.10;0.00;55.09;DEFAULT_VEHTYPE;;2;14.00
2231.00;8144186#0_0;53.31;4.47;1987.00;0.48;162611854#0_0;5.10;0.00;tripinfo_2741;244.00;2741;0;2466.70;0.99;0.00;27.73;DEFAULT_VEHTYPE;;1;6.00
2231.00;4318239#0_0;189.40;7.98;2000.00;0.44;610739513#1_0;5.10;0.00;tripinfo_2773;231.00;2773;0;2308.37;0.98;0.00;17.74;DEFAULT_VEHTYPE;;0;0.00
2231.00;-47027743#2_0;83.13;8.17;2193.00;0.04;1308361545#0_0;5.10;0.00;tripinfo_3043;38.00;3043;0;285.53;1.07;0.00;4.45;DEFAULT_VEHTYPE;;0;0.00
2232.00;-13764245#1_0;218.00;8.47;1110.00;0.88;-628762073#5_0;5.10;0.00;tripinfo_1521;1122.00;1521;1;2222.36;1.03;0.00;860.17;DEFAULT_VEHTYPE;;17;721.00
2233.00;4422176_0;179.82;14.00;1519.00;8.44;960773148#1_0;0.20;0.00;tripinfo_2073;714.00;2073;1;3527.50;1.09;0.00;366.91;DEFAULT_VEHTYPE;;5;232.00
2233.00;13548014_0;191.33;13.10;1893.00;0.56;62020321_0;5.10;0.00;tripinfo_2627;340.00;2627;0;3986.26;0.96;0.00;39.22;DEFAULT_VEHTYPE;;1;5.00
2233.00;220267247#2_0;3.57;8.51;2134.00;0.36;150275973#0_0;5.10;0.00;tripinfo_2937;99.00;2937;0;852.65;1.17;0.00;10.62;DEFAULT_VEHTYPE;;0;0.00
2235.00;-290172305#0_0;51.23;7.17;1960.00;0.36;-121794822#3_0;5.10;0.00;tripinfo_2712;275.00;2712;0;1585.13;0.94;0.00;34.65;DEFAULT_VEHTYPE;;0;0.00
2236.00;-47446166_0;14.14;7.05;2011.00;0.24;175976586#0_0;5.10;0.00;tripinfo_2783;225.00;2783;0;1479.65;0.90;0.00;24.13;DEFAULT_VEHTYPE;;0;0.00
2236.00;290172305#0_0;50.40;6.65;2044.00;0.20;47426244#0_0;5.10;0.00;tripinfo_2815;192.00;2815;0;1126.17;0.85;0.00;30.72;DEFAULT_VEHTYPE;;1;3.00
2237.00;121794825#3_0;4.66;3.05;1872.00;0.04;552794577#0_0;5.10;0.00;tripinfo_2593;365.00;2593;0;2294.67;1.16;0.00;84.27;DEFAULT_VEHTYPE;;2;23.00
2237.00;-220267107#1_0;76.11;5.80;2090.00;4.08;308337938_0;0.20;0.00;tripinfo_2886;147.00;2886;0;962.30;0.99;0.00;24.16;DEFAULT_VEHTYPE;;1;3.00
2239.00;399914534#0_0;72.38;9.76;1721.00;0.68;62020113#0_0;5.10;0.00;tripinfo_2381;518.00;2381;0;2085.59;1.23;0.00;367.17;DEFAULT_VEHTYPE;;7;297.00
2239.00;175206104_0;94.46;8.64;2121.00;0.64;-4318239#1_0;5.10;0.00;tripinfo_2938;118.00;2938;0;812.19;1.11;0.00;30.10;DEFAULT_VEHTYPE;;1;13.00
2240.00;-4318242#1_0;81.05;7.32;2139.00;0.32;8140197#0_0;5.10;0.00;tripinfo_2969;101.00;2969;0;746.26;1.01;0.00;11.22;DEFAULT_VEHTYPE;;0;0.00
2242.00;393494867_0;123.28;11.65;2052.00;653.04;174272151_0;5.10;0.00;tripinfo_1918;190.00;1918;0;1973.79;0.90;0.00;17.54;DEFAULT_VEHTYPE;;1;1.00
2242.00;-231475826#2_0;97.43;7.19;1408.00;3.96;781742860#1_0;5.10;0.00;tripinfo_1932;834.00;1932;0;591.40;0.98;0.00;760.02;DEFAULT_VEHTYPE;;5;730.00
2243.00;-781650841_0;71.98;11.46;1378.00;0.68;-4730648#1_0;5.10;0.00;tripinfo_1906;865.00;1906;0;1440.43;0.91;0.00;680.96;DEFAULT_VEHTYPE;;7;585.00
2244.00;220267105#2_0;81.19;7.92;2063.00;0.00;654207127#2_0;5.10;0.00;tripinfo_2850;181.00;2850;0;537.69;1.01;0.00;61.97;DEFAULT_VEHTYPE;;3;27.00
2244.00;8140193#0_0;129.42;7.52;2091.00;0.56;-220267104#1_0;5.10;0.00;tripinfo_2902;153.00;2902;0;927.78;0.94;0.00;33.26;DEFAULT_VEHTYPE;;1;17.00
2245.00;-4426076#0_0;30.91;7.75;1619.00;0.88;-220267105#3_0;5.10;0.00;tripinfo_2246;626.00;2246;1;2930.62;0.95;0.00;256.90;DEFAULT_VEHTYPE;;3;190.00
2245.00;510692962#0_0;31.52;6.73;1847.00;0.60;239757763_0;5.10;0.00;tripinfo_2545;398.00;2545;1;2440.65;0.92;0.00;66.60;DEFAULT_VEHTYPE;;2;15.00
2245.00;-524150311#0_1;13.37;8.06;1906.00;0.88;13654337_0;5.10;0.00;tripinfo_2646;339.00;2646;0;2064.35;1.06;0.00;118.39;DEFAULT_VEHTYPE;;6;48.00
2246.00;155472436#0_0;108.36;7.95;1854.00;0.52;121794822#0_0;5.10;0.00;tripinfo_2559;392.00;2559;0;1960.30;1.07;0.00;128.10;DEFAULT_VEHTYPE;;4;16.00
2246.00;5451917#0_0;6.91;7.10;2045.00;0.04;-628755543_0;5.10;0.00;tripinfo_2818;201.00;2818;0;1266.72;0.95;0.00;35.97;DEFAULT_VEHTYPE;;1;12.00
2247.00;8140198#0_0;36.85;8.83;2045.00;0.84;-31431343#2_0;5.10;0.00;tripinfo_2828;202.00;2828;0;1540.61;1.10;0.00;32.57;DEFAULT_VEHTYPE;;2;6.00
2249.00;1098324353_0;0.20;7.67;1855.00;0.20;47027857#0_0;3.95;0.00;tripinfo_2565;394.00;2565;0;4388.18;0.98;0.00;49.44;DEFAULT_VEHTYPE;;2;7.00
2249.00;40493384#3_0;64.24;7.83;1986.00;0.36;-781650841_0;5.10;0.00;tripinfo_2737;263.00;2737;0;1253.21;1.05;0.00;129.73;DEFAULT_VEHTYPE;;3;69.00
2249.00;31412878_0;156.52;4.93;2082.00;2.64;-8382302#0_0;5.10;0.00;tripinfo_2863;167.00;2863;0;1270.83;1.10;0.00;17.89;DEFAULT_VEHTYPE;;0;0.00
2250.00;-781650841_0;71.98;12.01;2012.00;0.08;567036034_0;5.10;0.00;tripinfo_2786;238.00;2786;0;1098.25;0.93;0.00;103.41;DEFAULT_VEHTYPE;;3;71.00
2251.00;-70724345#1_0;73.75;8.10;1476.00;0.68;-4730648#2_0;5.10;0.00;tripinfo_2031;775.00;2031;0;1434.22;1.09;0.00;615.51;DEFAULT_VEHTYPE;;11;488.00
2253.00;616545124_0;168.75;7.24;1663.00;0.96;-8250533#1_0;5.10;0.00;tripinfo_2307;590.00;2307;1;2733.73;1.00;0.00;260.40;DEFAULT_VEHTYPE;;3;196.00
2253.00;628755546#0_0;42.68;4.03;2191.00;0.48;36801004#2_0;5.10;0.00;tripinfo_3016;62.00;3016;0;329.45;1.20;0.00;33.73;DEFAULT_VEHTYPE;;3;12.00
2255.00;-31459223#1_0;58.10;7.37;2149.00;58.24;781742860#6_0;5.10;0.00;tripinfo_2883;106.00;2883;0;426.72;0.98;0.00;52.78;DEFAULT_VEHTYPE;;2;11.00
2256.00;180020059#0_0;84.81;7.26;2081.00;8.44;13853659#1_0;5.10;0.00;tripinfo_2873;175.00;2873;0;1214.28;0.99;0.00;18.17;DEFAULT_VEHTYPE;;0;0.00
2256.00;-628755543_0;50.70;7.51;2132.00;0.96;231483332#0_0;5.10;0.00;tripinfo_2957;124.00;2957;0;682.91;1.00;0.00;41.37;DEFAULT_VEHTYPE;;3;21.00
2257.00;150275986#4_0;0.20;7.59;1929.00;0.20;4730616#1_0;0.59;0.00;tripinfo_2665;328.00;2665;0;2130.57;1.04;0.00;65.45;DEFAULT_VEHTYPE;;1;29.00
2257.00;40151780#0_0;33.06;6.46;1949.00;0.28;8382279#0_0;5.10;0.00;tripinfo_2701;308.00;2701;0;1789.49;0.82;0.00;44.20;DEFAULT_VEHTYPE;;1;8.00
2259.00;4690640#0_0;334.20;13.68;1715.00;0.84;-121794822#7_0;5.10;0.00;tripinfo_2353;544.00;2353;0;4273.12;1.01;0.00;79.35;DEFAULT_VEHTYPE;;2;8.00
2262.00;-27882418#1_0;24.82;9.95;2181.00;0.12;-523287556_0;5.10;0.00;tripinfo_3004;81.00;3004;0;742.89;1.25;0.00;9.40;DEFAULT_VEHTYPE;;0;0.00
2263.00;159636084#0_0;3.68;7.56;2137.00;0.00;628782529#7_0;5.10;0.00;tripinfo_2950;126.00;2950;0;591.81;1.06;0.00;63.15;DEFAULT_VEHTYPE;;2;16.00
2264.00;628762073#0_0;192.93;7.91;962.00;0.12;400961599#0_0;5.10;0.00;tripinfo_1329;1302.00;1329;1;5069.22;0.97;0.00;778.86;DEFAULT_VEHTYPE;;14;660.00
2264.00;8152035#2_0;25.70;7.71;1966.00;0.88;40598675#0_0;5.10;0.00;tripinfo_2721;298.00;2721;0;2856.77;1.00;0.00;51.68;DEFAULT_VEHTYPE;;1;15.00
2264.00;8382391#0_0;97.81;6.12;2038.00;0.96;150275985#0_0;5.10;0.00;tripinfo_2807;226.00;2807;0;1317.14;0.86;0.00;40.48;DEFAULT_VEHTYPE;;2;7.00
2264.00;1083809476#0_0;72.33;7.10;2065.00;2.56;628781006#6_0;0.20;0.00;tripinfo_2852;199.00;2852;0;1049.54;0.88;0.00;94.35;DEFAULT_VEHTYPE;;5;65.00
2265.00;121794824_0;75.93;2.07;1908.00;0.40;14626335#0_0;5.10;0.00;tripinfo_2630;357.00;2630;0;2112.96;1.07;0.00;80.76;DEFAULT_VEHTYPE;;5;20.00
2268.00;31449018_0;172.85;7.40;1561.00;0.16;13764245#0_0;5.10;0.00;tripinfo_2147;707.00;2147;0;1942.80;0.96;0.00;461.37;DEFAULT_VEHTYPE;;6;403.00
2268.00;137241321_0;0.20;7.82;1917.00;0.00;290174549#0_0;5.10;0.00;tripinfo_2650;351.00;2650;0;1223.29;1.11;0.00;250.33;DEFAULT_VEHTYPE;;5;174.00
2268.00;96018881#0_0;97.29;8.45;1952.00;0.08;23084263#0_0;5.10;0.00;tripinfo_2686;316.00;2686;0;1459.83;1.10;0.00;182.45;DEFAULT_VEHTYPE;;2;130.00
2269.00;-220267107#1_0;76.11;7.05;2169.00;9.20;960773148#1_0;0.20;0.00;tripinfo_2990;100.00;2990;0;451.14;0.89;0.00;33.67;DEFAULT_VEHTYPE;;1;21.00
2270.00;290172305#1_0;147.68;6.63;1984.00;0.72;524150320#0_0;5.10;0.00;tripinfo_2749;286.00;2749;0;1796.66;0.91;0.00;53.32;DEFAULT_VEHTYPE;;2;19.00
2270.00;220267105#0_0;21.27;6.05;2028.00;0.00;-121794824_0;5.10;0.00;tripinfo_2800;242.00;2800;0;599.17;0.77;0.00;77.80;DEFAULT_VEHTYPE;;3;23.00
2270.00;643082467_0;13.68;7.73;2055.00;2.04;-40493501#4_0;5.10;0.00;tripinfo_2843;215.00;2843;0;772.53;1.06;0.00;120.22;DEFAULT_VEHTYPE;;4;82.00
2270.00;8250527#1_0;57.51;8.37;2137.00;0.52;8382402#2_0;5.10;0.00;tripinfo_2959;133.00;2959;0;1066.72;1.10;0.00;15.66;DEFAULT_VEHTYPE;;0;0.00
2271.00;28208884#0_0;120.14;8.05;2008.00;2.04;1167764376_0;5.10;0.00;tripinfo_2768;263.00;2768;0;1799.93;1.05;0.00;56.74;DEFAULT_VEHTYPE;;1;14.00
2272.00;31519076#1_0;56.60;4.04;1769.00;0.12;4730634#0_0;5.10;0.00;tripinfo_2429;503.00;2429;1;2467.23;0.82;0.00;106.05;DEFAULT_VEHTYPE;;3;35.00
2272.00;31431608_0;235.51;7.62;1921.00;0.16;33301688#0_0;5.10;0.00;tripinfo_2647;351.00;2647;0;2149.15;0.97;0.00;83.15;DEFAULT_VEHTYPE;;5;42.00
2273.00;-31445160#2_0;112.65;8.61;2209.00;0.24;-327412184_0;5.10;0.00;tripinfo_3058;64.00;3058;0;481.36;1.07;0.00;8.24;DEFAULT_VEHTYPE;;0;0.00
2275.00;290174549#0_0;117.86;8.68;2084.00;0.84;8382421#0_0;5.10;0.00;tripinfo_2878;191.00;2878;0;1514.60;1.07;0.00;24.57;DEFAULT_VEHTYPE;;0;0.00
2275.00;8382285_0;80.54;7.39;2121.00;0.08;1153265597#0_0;5.10;0.00;tripinfo_2936;154.00;2936;0;912.10;0.96;0.00;38.74;DEFAULT_VEHTYPE;;1;22.00
2276.00;960773149_0;34.69;1.83;1661.00;0.08;-4726710#1_0;5.10;0.00;tripinfo_2286;615.00;2286;1;5005.09;1.01;0.00;114.90;DEFAULT_VEHTYPE;;4;8.00
2276.00;-832487280_0;55.08;8.00;1937.00;0.36;47999870_0;5.10;0.00;tripinfo_2687;339.00;2687;1;2358.39;1.02;0.00;37.31;DEFAULT_VEHTYPE;;0;0.00
2276.00;-121794822#9_0;8.61;2.70;1959.00;0.16;70724347#0_0;4.20;0.00;tripinfo_2697;317.00;2697;0;1569.66;1.03;0.00;74.66;DEFAULT_VEHTYPE;;2;11.00
2277.00;132148870#3_0;109.39;7.00;1556.00;0.52;510702675#0_0;5.10;0.00;tripinfo_2134;721.00;2134;0;1431.21;0.96;0.00;541.96;DEFAULT_VEHTYPE;;6;463.00
2277.00;31431343#0_0;47.35;9.31;1983.00;0.60;8152037#0_0;5.10;0.00;tripinfo_2745;294.00;2745;0;2182.53;1.26;0.00;80.45;DEFAULT_VEHTYPE;;2;29.00
2278.00;4730637#4_0;132.09;8.67;1951.00;0.92;-654207127#5_0;5.10;0.00;tripinfo_2689;327.00;2689;0;2063.80;1.11;0.00;78.22;DEFAULT_VEHTYPE;;4;37.00
2279.00;-8382391#1_0;96.15;8.46;1562.00;0.52;117055114_0;5.10;0.00;tripinfo_2159;717.00;2159;0;1695.88;1.10;0.00;534.18;DEFAULT_VEHTYPE;;7;433.00
2279.00;-510702675#4_0;98.24;9.36;1774.00;0.16;174272152_0;5.10;0.00;tripinfo_2447;505.00;2447;0;813.06;1.15;0.00;425.71;DEFAULT_VEHTYPE;;7;362.00
2279.00;1083809476#0_0;72.33;7.41;1930.00;0.00;654207120_0;0.20;0.00;tripinfo_2675;349.00;2675;0;1726.32;0.93;0.00;91.63;DEFAULT_VEHTYPE;;4;38.00
2279.00;-150275972_0;101.07;5.94;1998.00;0.52;-480937385_0;5.10;0.00;tripinfo_2759;281.00;2759;0;1680.93;0.83;0.00;37.35;DEFAULT_VEHTYPE;;1;1.00
2279.00;265117578_0;151.84;8.11;2027.00;0.64;-31445160#0_0;5.10;0.00;tripinfo_2813;252.00;2813;1;1979.68;1.09;0.00;31.23;DEFAULT_VEHTYPE;;1;3.00
2281.00;628782529#0_0;83.94;8.22;1057.00;0.28;628782529#4_0;5.10;0.00;tripinfo_1451;1224.00;1451;0;1029.23;1.01;0.00;1111.38;DEFAULT_VEHTYPE;;18;989.00
2281.00;-628755543_0;50.70;8.74;1438.00;56.96;628781006#3_0;5.10;0.00;tripinfo_1907;843.00;1907;0;1652.75;1.15;0.00;669.32;DEFAULT_VEHTYPE;;6;570.00
2281.00;606127854#0_0;16.42;5.38;1567.00;0.16;27882418#0_0;5.10;0.00;tripinfo_2172;714.00;2172;0;2191.14;1.01;0.00;454.10;DEFAULT_VEHTYPE;;8;378.00
2281.00;220267106#0_0;195.54;7.62;2169.00;0.36;150275986#3_0;5.10;0.00;tripinfo_2987;112.00;2987;0;821.87;1.00;0.00;11.93;DEFAULT_VEHTYPE;;0;0.00
2282.00;124862963#0_0;89.92;11.42;1810.00;0.24;150275985#0_0;5.10;0.00;tripinfo_2508;472.00;2508;0;4162.60;0.88;0.00;65.59;DEFAULT_VEHTYPE;;2;24.00
2282.00;231945290#4_0;5.76;6.95;1852.00;0.36;396926516#0_0;4.69;0.00;tripinfo_2562;430.00;2562;0;1652.36;0.89;0.00;211.67;DEFAULT_VEHTYPE;;5;158.00
2282.00;40493502_0;28.52;6.19;2024.00;0.56;-239758251_0;5.10;0.00;tripinfo_2802;258.00;2802;0;1464.30;1.16;0.00;84.84;DEFAULT_VEHTYPE;;2;45.00
2284.00;856293285#1_0;704.57;15.51;1887.00;0.16;290174551#0_0;5.10;0.00;tripinfo_2597;397.00;2597;0;3598.75;1.12;0.00;83.18;DEFAULT_VEHTYPE;;3;22.00
2285.00;159636082_0;0.20;4.63;1610.00;0.08;47999871_0;5.10;0.00;tripinfo_2211;675.00;2211;0;1695.07;0.94;0.00;456.64;DEFAULT_VEHTYPE;;8;385.00
2285.00;-13853659#1_0;26.47;5.43;1718.00;0.24;62020114#0_0;5.10;0.00;tripinfo_2383;567.00;2383;0;2558.37;1.03;0.00;328.95;DEFAULT_VEHTYPE;;7;257.00
2285.00;31449007_0;0.69;6.96;1811.00;0.36;1167764376_0;5.10;0.00;tripinfo_2512;474.00;2512;1;1475.64;0.95;0.00;291.83;DEFAULT_VEHTYPE;;5;238.00
2285.00;-1106583870_0;89.79;8.47;2073.00;0.96;31428221#0_0;5.10;0.00;tripinfo_2857;212.00;2857;0;1675.19;1.04;0.00;17.01;DEFAULT_VEHTYPE;;0;0.00
2287.00;-40493501#4_0;48.17;6.72;1695.00;49.52;628781006#3_0;5.10;0.00;tripinfo_2259;592.00;2259;0;1265.47;0.89;0.00;419.62;DEFAULT_VEHTYPE;;5;370.00
2287.00;-43963512#1_0;53.88;8.93;1947.00;6.52;-231940830#3_0;5.10;0.00;tripinfo_2684;340.00;2684;1;2663.51;1.14;0.00;72.44;DEFAULT_VEHTYPE;;1;29.00
2289.00;-654207127#1_0;72.74;1.91;1517.00;0.80;720012594#0_0;5.10;0.00;tripinfo_2085;772.00;2085;1;5679.11;0.96;0.00;141.10;DEFAULT_VEHTYPE;;4;26.00
2291.00;628762074#0_0;45.23;8.41;1962.00;0.76;40598675#0_0;5.10;0.00;tripinfo_2717;329.00;2717;0;1745.32;1.08;0.00;134.12;DEFAULT_VEHTYPE;;2;92.00
2291.00;5451844#0_0;38.91;7.02;2005.00;0.96;1167764376_0;5.10;0.00;tripinfo_2782;286.00;2782;0;2736.70;0.97;0.00;46.90;DEFAULT_VEHTYPE;;2;9.00
2292.00;1098324355_0;0.14;5.41;1590.00;0.92;4426075#0_0;5.10;0.00;tripinfo_2189;702.00;2189;0;2284.81;0.95;0.00;477.42;DEFAULT_VEHTYPE;;7;413.00
2292.00;244422544#0_0;113.72;6.99;2102.00;0.88;220267105#1_0;5.10;0.00;tripinfo_2896;190.00;2896;0;1342.65;0.97;0.00;21.23;DEFAULT_VEHTYPE;;0;0.00
2292.00;8382368#0_0;151.89;7.58;2172.00;0.56;240549301_0;5.10;0.00;tripinfo_3002;120.00;3002;0;800.90;0.96;0.00;18.20;DEFAULT_VEHTYPE;;0;0.00
2292.00;8382285_0;80.54;8.53;2194.00;0.64;521008026_0;5.10;0.00;tripinfo_3038;98.00;3038;0;757.46;1.06;0.00;11.31;DEFAULT_VEHTYPE;;0;0.00
2294.00;-239757874#3_0;8.75;7.39;2152.00;0.92;745498474_0;5.10;0.00;tripinfo_2964;142.00;2964;0;925.77;0.94;0.00;21.93;DEFAULT_VEHTYPE;;0;0.00
2294.00;830745951_0;281.47;7.27;2166.00;0.00;150275988#0_0;5.10;0.00;tripinfo_3000;128.00;3000;0;879.86;0.92;0.00;12.41;DEFAULT_VEHTYPE;;0;0.00
2295.00;220267107#0_0;75.53;8.09;889.00;0.20;231475826#0_0;5.10;0.00;tripinfo_1215;1406.00;1215;0;1976.23;1.03;0.00;1174.64;DEFAULT_VEHTYPE;;9;1095.00
2295.00;770622525_0;67.29;7.04;2081.00;0.40;-220267247#5_0;5.10;0.00;tripinfo_2880;214.00;2880;0;1314.31;0.86;0.00;28.04;DEFAULT_VEHTYPE;;1;7.00
2296.00;14858643#0_1;10.41;6.44;2119.00;7.20;40493384#2_0;5.10;0.00;tripinfo_2915;177.00;2915;0;1626.82;0.90;0.00;22.96;DEFAULT_VEHTYPE;;2;2.00
2298.00;155472436#0_0;108.36;8.00;2016.00;0.88;30215395#0_0;5.10;0.00;tripinfo_2796;282.00;2796;0;3163.88;1.08;0.00;26.39;DEFAULT_VEHTYPE;;0;0.00
2298.00;-31431101#1_0;119.31;6.60;2231.00;1.60;220267108#0_0;5.10;0.00;tripinfo_3070;67.00;3070;0;426.65;0.89;0.00;8.22;DEFAULT_VEHTYPE;;0;0.00
2299.00;302657565#0_0;212.13;8.12;1554.00;0.12;7682863#0_0;5.10;0.00;tripinfo_2154;745.00;2154;0;1814.82;1.00;0.00;569.48;DEFAULT_VEHTYPE;;9;508.00
2300.00;70724346#2_0;37.25;9.07;1185.00;0.32;183251547_0;5.10;0.00;tripinfo_1644;1115.00;1644;1;4656.61;1.12;0.00;692.40;DEFAULT_VEHTYPE;;9;504.00
2301.00;403882372_0;0.20;5.84;1969.00;0.00;8382365#0_0;5.10;0.00;tripinfo_2725;332.00;2725;0;3130.05;0.85;0.00;38.06;DEFAULT_VEHTYPE;;1;2.00
2301.00;8382302#1_0;190.56;7.43;2116.00;3.00;-47426241#1_0;5.10;0.00;tripinfo_2925;185.00;2925;0;1269.32;0.92;0.00;17.36;DEFAULT_VEHTYPE;;0;0.00
2302.00;-8140188#16_0;144.61;7.31;2217.00;0.68;-70724346#3_0;5.10;0.00;tripinfo_3056;85.00;3056;0;604.35;0.97;0.00;9.15;DEFAULT_VEHTYPE;;0;0.00
2303.00;4730616#2_0;5.29;8.40;1905.00;0.64;-121794824_0;5.10;0.00;tripinfo_2638;398.00;2638;0;2602.61;1.08;0.00;51.24;DEFAULT_VEHTYPE;;0;0.00
2305.00;-87286857_0;7.61;7.95;1173.00;0.28;963479927#0_0;5.10;0.00;tripinfo_1626;1132.00;1626;1;4276.91;1.01;0.00;715.05;DEFAULT_VEHTYPE;;13;565.00
2305.00;220267247#3_0;87.46;8.04;1691.00;0.72;-433333438#1_0;5.10;0.00;tripinfo_2324;614.00;2324;1;5254.64;1.00;0.00;134.94;DEFAULT_VEHTYPE;;5;55.00
2307.00;4731082#1_0;175.06;8.31;1955.00;0.04;1153265597#0_0;5.10;0.00;tripinfo_2693;352.00;2693;0;2402.11;1.00;0.00;73.48;DEFAULT_VEHTYPE;;3;24.00
2308.00;510492454#0_1;50.58;7.53;1962.00;0.68;145550723_0;5.10;0.00;tripinfo_2706;346.00;2706;0;1755.51;0.99;0.00;80.66;DEFAULT_VEHTYPE;;3;23.00
2308.00;5450860#0_0;75.98;5.46;2058.00;0.88;33301688#0_0;5.10;0.00;tripinfo_2846;250.00;2846;0;1251.54;0.80;0.00;55.52;DEFAULT_VEHTYPE;;3;19.00
2309.00;240549300#0_0;6.52;8.68;2025.00;0.68;403882372_0;0.20;0.00;tripinfo_2806;284.00;2806;0;3097.73;1.17;0.00;89.38;DEFAULT_VEHTYPE;;2;22.00
2309.00;31519076#0_0;19.30;5.07;2050.00;0.12;4726710#1_0;5.10;0.00;tripinfo_2829;259.00;2829;1;1622.85;1.07;0.00;41.38;DEFAULT_VEHTYPE;;1;5.00
2310.00;124862963#0_0;89.92;13.97;2045.00;0.44;155433041_0;5.10;0.00;tripinfo_2823;265.00;2823;1;1955.19;1.05;0.00;34.08;DEFAULT_VEHTYPE;;0;0.00
2311.00;-31445160#0_0;113.73;8.01;2113.00;4.40;8384902#0_0;5.10;0.00;tripinfo_2905;198.00;2905;1;1464.08;1.04;0.00;25.72;DEFAULT_VEHTYPE;;0;0.00
2311.00;-220267247#0_0;17.80;8.98;2240.00;0.92;-150275986#3_0;5.10;0.00;tripinfo_3089;71.00;3089;0;556.59;1.22;0.00;14.51;DEFAULT_VEHTYPE;;0;0.00
2312.00;302657565#0_0;212.13;8.62;2135.00;0.44;-4312572#1_0;5.10;0.00;tripinfo_2948;177.00;2948;0;1193.70;1.06;0.00;50.57;DEFAULT_VEHTYPE;;1;22.00
2313.00;-524150333#1_0;117.00;7.58;1184.00;0.12;31427257#7_0;5.10;0.00;tripinfo_1629;1129.00;1629;1;4846.61;1.06;0.00;679.55;DEFAULT_VEHTYPE;;14;525.00
2313.00;62020115#0_0;118.19;7.21;2006.00;0.52;31449245_0;5.10;0.00;tripinfo_2784;307.00;2784;0;2442.97;0.97;0.00;38.08;DEFAULT_VEHTYPE;;1;1.00
2316.00;8382305_0;175.62;7.69;1908.00;0.52;14471542#6_0;5.10;0.00;tripinfo_2634;408.00;2634;0;3801.92;1.05;0.00;39.40;DEFAULT_VEHTYPE;;0;0.00
2317.00;8384893#0_0;79.02;6.97;1983.00;0.00;-1066478854#1_0;5.10;0.00;tripinfo_2750;334.00;2750;0;2295.09;0.88;0.00;55.02;DEFAULT_VEHTYPE;;1;10.00
2317.00;19846377#0_0;81.20;7.03;2075.00;0.76;-240549301_0;5.10;0.00;tripinfo_2867;242.00;2867;0;1242.77;0.95;0.00;81.81;DEFAULT_VEHTYPE;;2;30.00
2317.00;13853655#1_0;17.55;7.91;2182.00;3.08;231945290#4_0;5.10;0.00;tripinfo_3011;135.00;3011;0;944.80;0.97;0.00;14.79;DEFAULT_VEHTYPE;;0;0.00
2319.00;14362916#0_0;76.16;6.83;1309.00;0.48;231475826#0_0;5.10;0.00;tripinfo_1791;1010.00;1791;0;1725.19;0.85;0.00;766.28;DEFAULT_VEHTYPE;;11;691.00
2320.00;496872852_0;139.31;7.34;2034.00;0.48;-781742860#0_0;5.10;0.00;tripinfo_2816;286.00;2816;0;1021.50;0.98;0.00;160.74;DEFAULT_VEHTYPE;;5;126.00
